train_augmented/Romania_foto_671.jpg_trans_0.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_1.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_2.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_3.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_4.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_5.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_6.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_7.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_8.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_671.jpg_trans_9.jpg,6.0,334.0,739.0,730.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_0.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_1.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_2.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_3.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_4.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_5.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_6.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_7.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_8.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_839.jpg_trans_9.jpg,127.0,63.0,1112.0,860.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_0.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_1.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_2.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_3.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_4.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_5.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_6.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_7.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_8.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_675.jpg_trans_9.jpg,6.0,374.0,771.0,862.0,price_tag
train_augmented/Romania_foto_759.jpg_trans_0.jpg,3.0,534.0,864.0,956.0,price_tag
train_augmented/Romania_foto_759.jpg_trans_1.jpg,3.0,534.0,864.0,956.0,price_tag
train_augmented/Romania_foto_759.jpg_trans_2.jpg,3.0,534.0,864.0,956.0,price_tag
train_augmented/Romania_foto_759.jpg_trans_3.jpg,3.0,534.0,864.0,956.0,price_tag
train_augmented/Romania_foto_759.jpg_trans_4.jpg,3.0,534.0,864.0,956.0,price_tag
train_augmented/Romania_foto_759.jpg_trans_5.jpg,3.0,534.0,864.0,956.0,price_tag
